"Date","Price","Open","High","Low","Vol.","Change %"
"2018-05-01","2,654.80","2,643.60","2,655.30","2,625.40","","0.25%"
"2018-04-30","2,648.10","2,675.10","2,682.90","2,648.00","","-0.82%"
"2018-04-27","2,669.90","2,675.50","2,677.30","2,659.00","","0.11%"
"2018-04-26","2,666.90","2,651.70","2,676.50","2,647.20","","1.04%"
"2018-04-25","2,639.40","2,634.90","2,645.30","2,612.70","","0.18%"
"2018-04-24","2,634.60","2,680.80","2,683.60","2,617.30","","-1.34%"
"2018-04-23","2,670.30","2,675.40","2,682.90","2,658.00","","0.01%"
"2018-04-20","2,670.10","2,692.60","2,693.90","2,660.60","","-0.85%"
"2018-04-19","2,693.10","2,701.20","2,702.80","2,681.90","","-0.57%"
"2018-04-18","2,708.60","2,710.10","2,717.50","2,703.60","","0.08%"
"2018-04-17","2,706.40","2,692.70","2,713.30","2,692.10","","1.07%"
"2018-04-16","2,677.80","2,670.10","2,686.50","2,665.20","","0.81%"
"2018-04-13","2,656.30","2,676.90","2,680.30","2,645.10","","-0.29%"
"2018-04-12","2,664.00","2,653.80","2,674.70","2,653.80","","0.83%"
"2018-04-11","2,642.20","2,643.90","2,661.40","2,639.20","","-0.55%"
"2018-04-10","2,656.90","2,638.40","2,665.40","2,635.80","","1.67%"
"2018-04-09","2,613.20","2,617.20","2,653.60","2,610.80","","0.33%"
"2018-04-06","2,604.50","2,645.80","2,656.90","2,586.30","","-2.19%"
"2018-04-05","2,662.80","2,657.40","2,672.10","2,649.60","","0.68%"
"2018-04-04","2,644.70","2,584.00","2,649.90","2,573.60","","1.16%"
"2018-04-03","2,614.40","2,592.20","2,619.10","2,575.50","","1.26%"
"2018-04-02","2,581.90","2,633.40","2,638.30","2,553.80","","-2.23%"
"2018-03-29","2,640.90","2,614.40","2,659.10","2,609.70","","1.38%"
"2018-03-28","2,605.00","2,611.30","2,632.70","2,593.10","","-0.29%"
"2018-03-27","2,612.60","2,667.60","2,674.80","2,596.10","","-1.73%"
"2018-03-26","2,658.60","2,619.30","2,661.40","2,601.80","","2.72%"
"2018-03-23","2,588.30","2,646.70","2,657.70","2,585.90","","-2.10%"
"2018-03-22","2,643.70","2,691.40","2,695.70","2,641.60","","-2.51%"
"2018-03-21","2,711.90","2,715.00","2,739.10","2,709.80","","-0.18%"
"2018-03-20","2,716.90","2,715.10","2,724.20","2,710.10","","0.15%"
"2018-03-19","2,712.90","2,741.40","2,741.40","2,694.60","","-1.42%"
"2018-03-16","2,752.00","2,750.60","2,761.80","2,750.00","","0.17%"
"2018-03-15","2,747.30","2,754.30","2,763.00","2,741.50","","-0.08%"
"2018-03-14","2,749.50","2,774.10","2,777.10","2,744.40","","-0.57%"
"2018-03-13","2,765.30","2,792.30","2,801.90","2,758.70","","-0.64%"
"2018-03-12","2,783.00","2,790.50","2,797.00","2,779.30","","-0.13%"
"2018-03-09","2,786.60","2,752.90","2,786.60","2,751.50","","1.74%"
"2018-03-08","2,739.00","2,732.80","2,740.40","2,722.70","","0.45%"
"2018-03-07","2,726.80","2,710.20","2,730.60","2,701.70","","-0.05%"
"2018-03-06","2,728.10","2,730.20","2,732.10","2,711.30","","0.26%"
"2018-03-05","2,720.90","2,681.10","2,728.10","2,675.80","","1.10%"
"2018-03-02","2,691.20","2,658.90","2,696.20","2,647.30","","0.50%"
"2018-03-01","2,677.70","2,715.20","2,730.90","2,659.70","","-1.33%"
"2018-02-28","2,713.80","2,753.80","2,761.50","2,713.50","","-1.11%"
"2018-02-27","2,744.30","2,780.40","2,789.20","2,744.20","","-1.27%"
"2018-02-26","2,779.60","2,757.40","2,780.60","2,753.80","","1.18%"
"2018-02-23","2,747.30","2,715.80","2,747.80","2,713.70","","1.60%"
"2018-02-22","2,704.00","2,710.40","2,731.30","2,697.80","","0.10%"
"2018-02-21","2,701.30","2,720.50","2,747.80","2,701.30","","-0.55%"
"2018-02-20","2,716.30","2,723.00","2,737.60","2,706.80","","-0.58%"
"2018-02-16","2,732.20","2,727.10","2,754.40","2,725.10","","0.04%"
"2018-02-15","2,731.20","2,713.50","2,731.50","2,689.80","","1.21%"
"2018-02-14","2,698.60","2,651.20","2,702.10","2,648.90","","1.34%"
"2018-02-13","2,662.90","2,646.30","2,668.80","2,637.10","","0.26%"
"2018-02-12","2,656.00","2,636.80","2,672.60","2,622.40","","1.39%"
"2018-02-09","2,619.60","2,601.80","2,638.70","2,532.70","","1.50%"
"2018-02-08","2,581.00","2,685.00","2,685.30","2,580.60","","-3.76%"
"2018-02-07","2,681.70","2,690.90","2,727.70","2,681.30","","-0.50%"
"2018-02-06","2,695.10","2,614.80","2,701.00","2,593.10","","1.74%"
"2018-02-05","2,648.90","2,741.10","2,763.40","2,638.20","","-4.10%"
"2018-02-02","2,762.10","2,808.90","2,808.90","2,760.00","","-2.12%"
"2018-02-01","2,822.00","2,816.40","2,836.00","2,812.70","","-0.06%"
"2018-01-31","2,823.80","2,832.40","2,839.30","2,813.00","","0.05%"
"2018-01-30","2,822.40","2,832.70","2,837.80","2,818.30","","-1.09%"
"2018-01-29","2,853.50","2,867.20","2,870.60","2,851.50","","-0.68%"
"2018-01-26","2,872.90","2,847.50","2,872.90","2,846.20","","1.19%"
"2018-01-25","2,839.20","2,846.20","2,848.60","2,830.90","","0.06%"
"2018-01-24","2,837.50","2,845.40","2,853.00","2,824.80","","-0.06%"
"2018-01-23","2,839.10","2,835.10","2,842.20","2,830.60","","0.22%"
"2018-01-22","2,833.00","2,809.20","2,833.00","2,808.10","","0.81%"
"2018-01-19","2,810.30","2,802.60","2,810.30","2,798.10","","0.44%"
"2018-01-18","2,798.00","2,802.40","2,805.80","2,792.60","","-0.16%"
"2018-01-17","2,802.60","2,785.00","2,807.00","2,778.40","","0.94%"
"2018-01-16","2,776.40","2,799.00","2,807.50","2,768.60","","-0.35%"
"2018-01-12","2,786.20","2,770.20","2,787.80","2,769.60","","0.67%"
"2018-01-11","2,767.60","2,753.00","2,767.60","2,752.80","","0.71%"
"2018-01-10","2,748.20","2,745.60","2,750.80","2,736.10","","-0.11%"
"2018-01-09","2,751.30","2,751.20","2,759.10","2,747.90","","0.13%"
"2018-01-08","2,747.70","2,742.70","2,748.50","2,737.60","","0.16%"
"2018-01-05","2,743.20","2,731.30","2,743.40","2,727.90","","0.70%"
"2018-01-04","2,724.00","2,719.30","2,729.30","2,719.10","","0.40%"
"2018-01-03","2,713.10","2,697.80","2,714.40","2,697.80","","0.64%"
"2018-01-02","2,695.80","2,683.70","2,695.90","2,682.40","","0.83%"
"2017-12-29","2,673.60","2,689.20","2,692.10","2,673.60","","-0.52%"
"2017-12-28","2,687.50","2,686.10","2,687.70","2,682.70","","0.18%"
"2017-12-27","2,682.60","2,682.10","2,685.60","2,678.90","","0.08%"
"2017-12-26","2,680.50","2,679.10","2,682.70","2,678.00","","-0.10%"
"2017-12-22","2,683.30","2,684.20","2,685.30","2,678.10","","-0.05%"
"2017-12-21","2,684.60","2,683.00","2,692.60","2,682.40","","0.20%"
"2017-12-20","2,679.20","2,688.20","2,691.00","2,676.10","","-0.09%"
"2017-12-19","2,681.50","2,692.70","2,694.40","2,680.70","","-0.32%"
"2017-12-18","2,690.20","2,685.90","2,695.00","2,685.90","","0.54%"
"2017-12-15","2,675.80","2,660.60","2,679.60","2,659.10","","0.90%"
"2017-12-14","2,652.00","2,665.90","2,668.10","2,652.00","","-0.41%"
"2017-12-13","2,662.80","2,667.60","2,671.90","2,662.80","","-0.05%"
"2017-12-12","2,664.10","2,661.70","2,669.70","2,659.80","","0.15%"
"2017-12-11","2,660.00","2,652.20","2,660.30","2,651.50","","0.32%"
"2017-12-08","2,651.50","2,646.20","2,651.70","2,644.10","","0.55%"
"2017-12-07","2,637.00","2,628.40","2,641.00","2,626.50","","0.29%"
"2017-12-06","2,629.30","2,626.20","2,634.40","2,624.80","","-0.01%"
"2017-12-05","2,629.60","2,639.80","2,648.70","2,627.70","","-0.37%"
"2017-12-04","2,639.40","2,657.20","2,665.20","2,639.00","","-0.11%"
"2017-12-01","2,642.20","2,645.10","2,650.60","2,605.50","","-0.20%"
"2017-11-30","2,647.60","2,633.90","2,657.70","2,633.90","","0.82%"
"2017-11-29","2,626.10","2,627.80","2,634.90","2,620.30","","-0.03%"
"2017-11-28","2,627.00","2,605.90","2,627.70","2,605.40","","0.98%"
"2017-11-27","2,601.40","2,602.70","2,606.40","2,598.90","","-0.04%"
"2017-11-24","2,602.40","2,600.40","2,604.20","2,600.40","","0.20%"
"2017-11-22","2,597.10","2,600.30","2,600.90","2,595.20","","-0.07%"
"2017-11-21","2,599.00","2,589.20","2,601.20","2,589.20","","0.65%"
"2017-11-20","2,582.10","2,579.50","2,584.60","2,578.20","","0.13%"
"2017-11-17","2,578.80","2,582.90","2,584.00","2,577.60","","-0.26%"
"2017-11-16","2,585.60","2,572.90","2,590.10","2,572.90","","0.82%"
"2017-11-15","2,564.60","2,569.40","2,572.80","2,557.40","","-0.55%"
"2017-11-14","2,578.90","2,577.80","2,579.70","2,566.60","","-0.23%"
"2017-11-13","2,584.80","2,576.50","2,587.70","2,574.50","","0.10%"
"2017-11-10","2,582.30","2,580.20","2,583.80","2,575.60","","-0.09%"
"2017-11-09","2,584.60","2,584.00","2,586.50","2,566.30","","-0.38%"
"2017-11-08","2,594.40","2,588.70","2,595.50","2,585.00","","0.15%"
"2017-11-07","2,590.60","2,592.10","2,597.00","2,584.30","","-0.02%"
"2017-11-06","2,591.10","2,587.50","2,593.40","2,585.70","","0.13%"
"2017-11-03","2,587.80","2,581.90","2,588.40","2,576.80","","0.31%"
"2017-11-02","2,579.80","2,579.50","2,581.10","2,566.20","","0.02%"
"2017-11-01","2,579.40","2,583.20","2,588.40","2,574.90","","0.16%"
"2017-10-31","2,575.30","2,576.00","2,578.30","2,572.20","","0.10%"
"2017-10-30","2,572.80","2,577.80","2,580.00","2,568.20","","-0.32%"
"2017-10-27","2,581.10","2,570.30","2,583.00","2,565.90","","0.81%"
"2017-10-26","2,560.40","2,560.10","2,567.10","2,559.80","","0.13%"
"2017-10-25","2,557.20","2,566.50","2,567.40","2,544.00","","-0.46%"
"2017-10-24","2,569.10","2,568.70","2,572.20","2,565.60","","0.16%"
"2017-10-23","2,565.00","2,578.10","2,578.30","2,564.30","","-0.40%"
"2017-10-20","2,575.20","2,567.60","2,575.40","2,567.60","","0.51%"
"2017-10-19","2,562.10","2,553.40","2,562.40","2,547.90","","0.03%"
"2017-10-18","2,561.30","2,562.90","2,564.10","2,559.70","","0.07%"
"2017-10-17","2,559.40","2,557.20","2,559.70","2,554.70","","0.07%"
"2017-10-16","2,557.60","2,555.60","2,559.50","2,552.60","","0.17%"
"2017-10-13","2,553.20","2,555.70","2,557.70","2,552.10","","0.09%"
"2017-10-12","2,550.90","2,552.90","2,555.30","2,548.30","","-0.17%"
"2017-10-11","2,555.20","2,550.60","2,555.20","2,547.90","","0.18%"
"2017-10-10","2,550.60","2,550.00","2,555.20","2,544.90","","0.23%"
"2017-10-09","2,544.70","2,551.40","2,551.80","2,541.60","","-0.18%"
"2017-10-06","2,549.30","2,547.40","2,549.40","2,543.80","","-0.11%"
"2017-10-05","2,552.10","2,540.90","2,552.50","2,540.00","","0.57%"
"2017-10-04","2,537.70","2,533.50","2,540.50","2,531.80","","0.12%"
"2017-10-03","2,534.60","2,530.30","2,535.10","2,528.80","","0.22%"
"2017-10-02","2,529.10","2,521.20","2,529.20","2,520.40","","0.39%"
"2017-09-29","2,519.40","2,510.00","2,519.40","2,508.00","","0.37%"
"2017-09-28","2,510.10","2,503.40","2,510.80","2,502.90","","0.12%"
"2017-09-27","2,507.00","2,503.30","2,511.80","2,495.90","","0.41%"
"2017-09-26","2,496.80","2,501.00","2,503.50","2,495.10","","0.00%"
"2017-09-25","2,496.70","2,499.40","2,502.50","2,488.00","","-0.22%"
"2017-09-22","2,502.20","2,497.30","2,503.50","2,496.50","","0.06%"
"2017-09-21","2,500.60","2,507.20","2,507.20","2,499.00","","-0.30%"
"2017-09-20","2,508.20","2,506.80","2,508.80","2,496.70","","0.06%"
"2017-09-19","2,506.70","2,506.30","2,507.80","2,503.20","","0.11%"
"2017-09-18","2,503.90","2,502.50","2,508.30","2,499.90","","0.15%"
"2017-09-15","2,500.20","2,495.70","2,500.20","2,493.20","","0.18%"
"2017-09-14","2,495.60","2,494.60","2,498.40","2,491.30","","-0.11%"
"2017-09-13","2,498.40","2,493.90","2,498.40","2,492.10","","0.08%"
"2017-09-12","2,496.50","2,491.90","2,496.80","2,490.40","","0.34%"
"2017-09-11","2,488.10","2,474.50","2,488.90","2,474.50","","1.08%"
"2017-09-08","2,461.40","2,462.20","2,467.10","2,459.40","","-0.15%"
"2017-09-07","2,465.10","2,468.10","2,468.60","2,460.30","","-0.02%"
"2017-09-06","2,465.50","2,463.80","2,469.60","2,459.20","","0.31%"
"2017-09-05","2,457.80","2,470.30","2,472.00","2,446.60","","-0.76%"
"2017-09-01","2,476.60","2,474.40","2,480.40","2,473.80","","0.20%"
"2017-08-31","2,471.70","2,462.70","2,475.00","2,462.70","","0.57%"
"2017-08-30","2,457.60","2,446.10","2,460.30","2,443.80","","0.46%"
"2017-08-29","2,446.30","2,431.90","2,449.20","2,428.20","","0.09%"
"2017-08-28","2,444.20","2,447.30","2,449.10","2,439.00","","0.05%"
"2017-08-25","2,443.10","2,444.70","2,454.00","2,442.20","","0.17%"
"2017-08-24","2,439.00","2,447.90","2,450.40","2,436.20","","-0.20%"
"2017-08-23","2,444.00","2,444.90","2,448.90","2,441.40","","-0.35%"
"2017-08-22","2,452.50","2,433.80","2,454.80","2,433.70","","0.99%"
"2017-08-21","2,428.40","2,425.50","2,430.60","2,417.30","","0.12%"
"2017-08-18","2,425.60","2,427.60","2,440.30","2,420.70","","-0.18%"
"2017-08-17","2,430.00","2,462.90","2,465.00","2,430.00","","-1.54%"
"2017-08-16","2,468.10","2,468.60","2,474.90","2,463.90","","0.14%"
"2017-08-15","2,464.60","2,468.70","2,468.90","2,461.60","","-0.05%"
"2017-08-14","2,465.80","2,455.00","2,468.20","2,455.00","","1.00%"
"2017-08-11","2,441.30","2,441.00","2,448.10","2,437.80","","0.13%"
"2017-08-10","2,438.20","2,465.40","2,465.40","2,437.80","","-1.45%"
"2017-08-09","2,474.00","2,465.30","2,474.40","2,462.10","","-0.04%"
"2017-08-08","2,474.90","2,478.30","2,490.90","2,470.30","","-0.24%"
"2017-08-07","2,480.90","2,477.10","2,480.90","2,475.90","","0.17%"
"2017-08-04","2,476.80","2,476.90","2,480.00","2,472.10","","0.19%"
"2017-08-03","2,472.20","2,476.00","2,476.00","2,468.80","","-0.22%"
"2017-08-02","2,477.60","2,480.40","2,480.40","2,466.50","","0.05%"
"2017-08-01","2,476.30","2,477.10","2,478.50","2,471.10","","0.24%"
"2017-07-31","2,470.30","2,475.90","2,478.00","2,468.50","","-0.07%"
"2017-07-28","2,472.10","2,469.10","2,473.50","2,464.70","","-0.13%"
"2017-07-27","2,475.40","2,482.80","2,484.00","2,459.90","","-0.10%"
"2017-07-26","2,477.80","2,480.00","2,481.70","2,474.90","","0.03%"
"2017-07-25","2,477.10","2,477.90","2,481.20","2,474.90","","0.29%"
"2017-07-24","2,469.90","2,472.00","2,473.10","2,466.30","","-0.11%"
"2017-07-21","2,472.50","2,467.40","2,472.50","2,465.10","","-0.04%"
"2017-07-20","2,473.40","2,475.60","2,477.60","2,468.40","","-0.02%"
"2017-07-19","2,473.80","2,463.80","2,473.80","2,463.80","","0.54%"
"2017-07-18","2,460.60","2,455.90","2,460.90","2,450.30","","0.06%"
"2017-07-17","2,459.10","2,459.50","2,462.80","2,457.20","","-0.01%"
"2017-07-14","2,459.30","2,449.20","2,463.50","2,446.70","","0.47%"
"2017-07-13","2,447.80","2,445.00","2,449.30","2,441.70","","0.19%"
"2017-07-12","2,443.20","2,435.80","2,445.80","2,435.80","","0.73%"
"2017-07-11","2,425.50","2,427.30","2,429.30","2,412.80","","-0.08%"
"2017-07-10","2,427.40","2,424.50","2,432.00","2,422.30","","0.09%"
"2017-07-07","2,425.20","2,413.50","2,426.90","2,413.50","","0.64%"
"2017-07-06","2,409.80","2,423.40","2,424.30","2,407.70","","-0.93%"
"2017-07-05","2,432.50","2,430.80","2,434.90","2,422.10","","0.14%"
"2017-07-03","2,429.00","2,431.40","2,439.20","2,428.70","","0.23%"
"2017-06-30","2,423.40","2,429.20","2,432.70","2,421.70","","0.15%"
"2017-06-29","2,419.70","2,442.40","2,442.70","2,405.70","","-0.86%"
"2017-06-28","2,440.70","2,428.70","2,443.00","2,428.00","","0.88%"
"2017-06-27","2,419.40","2,436.30","2,440.20","2,419.40","","-0.81%"
"2017-06-26","2,439.10","2,443.30","2,450.40","2,437.00","","0.03%"
"2017-06-23","2,438.30","2,434.70","2,441.40","2,431.10","","0.16%"
"2017-06-22","2,434.50","2,437.40","2,441.60","2,433.30","","-0.05%"
"2017-06-21","2,435.60","2,439.30","2,442.20","2,430.70","","-0.06%"
"2017-06-20","2,437.00","2,450.70","2,450.70","2,436.60","","-0.67%"
"2017-06-19","2,453.50","2,442.60","2,453.80","2,441.80","","0.83%"
"2017-06-16","2,433.20","2,431.20","2,433.20","2,422.90","","0.03%"
"2017-06-15","2,432.50","2,424.10","2,433.90","2,418.50","","-0.22%"
"2017-06-14","2,437.90","2,443.80","2,443.80","2,428.30","","-0.10%"
"2017-06-13","2,440.30","2,434.20","2,441.50","2,431.30","","0.45%"
"2017-06-12","2,429.40","2,425.90","2,430.40","2,420.00","","-0.10%"
"2017-06-09","2,431.80","2,436.40","2,446.20","2,415.70","","-0.08%"
"2017-06-08","2,433.80","2,434.30","2,439.30","2,427.90","","0.03%"
"2017-06-07","2,433.10","2,432.00","2,435.30","2,424.80","","0.16%"
"2017-06-06","2,429.30","2,431.90","2,436.20","2,428.10","","-0.28%"
"2017-06-05","2,436.10","2,437.80","2,439.60","2,434.30","","-0.12%"
"2017-06-02","2,439.10","2,431.30","2,440.20","2,427.70","","0.37%"
"2017-06-01","2,430.10","2,415.70","2,430.10","2,413.50","","0.76%"
"2017-05-31","2,411.80","2,415.60","2,416.00","2,403.60","","-0.05%"
"2017-05-30","2,412.90","2,411.70","2,415.30","2,409.40","","-0.12%"
"2017-05-26","2,415.80","2,414.50","2,416.70","2,412.20","","0.03%"
"2017-05-25","2,415.10","2,409.50","2,418.70","2,408.00","","0.45%"
"2017-05-24","2,404.40","2,401.40","2,405.60","2,398.00","","0.25%"
"2017-05-23","2,398.40","2,397.00","2,400.80","2,393.90","","0.18%"
"2017-05-22","2,394.00","2,387.20","2,395.50","2,386.90","","0.52%"
"2017-05-19","2,381.70","2,371.40","2,389.10","2,370.40","","0.68%"
"2017-05-18","2,365.70","2,354.70","2,375.70","2,352.70","","0.37%"
"2017-05-17","2,357.00","2,382.90","2,384.90","2,356.20","","-1.82%"
"2017-05-16","2,400.70","2,404.60","2,405.80","2,396.10","","-0.07%"
"2017-05-15","2,402.30","2,394.00","2,404.10","2,393.90","","0.48%"
"2017-05-12","2,390.90","2,392.40","2,392.40","2,387.20","","-0.15%"
"2017-05-11","2,394.40","2,394.80","2,395.70","2,381.70","","-0.22%"
"2017-05-10","2,399.60","2,396.80","2,399.70","2,392.80","","0.11%"
"2017-05-09","2,396.90","2,401.60","2,403.90","2,392.40","","-0.10%"
"2017-05-08","2,399.40","2,399.90","2,401.40","2,393.90","","0.00%"
"2017-05-05","2,399.30","2,392.40","2,399.30","2,389.40","","0.41%"
"2017-05-04","2,389.50","2,389.80","2,391.40","2,380.30","","0.06%"
"2017-05-03","2,388.10","2,386.50","2,389.80","2,379.80","","-0.13%"
"2017-05-02","2,391.20","2,391.10","2,392.90","2,385.80","","0.12%"
"2017-05-01","2,388.30","2,388.50","2,394.50","2,384.80","","0.17%"
"2017-04-28","2,384.20","2,393.70","2,393.70","2,382.40","","-0.19%"
"2017-04-27","2,388.80","2,389.70","2,392.10","2,382.70","","0.06%"
"2017-04-26","2,387.40","2,389.00","2,398.20","2,386.80","","-0.05%"
"2017-04-25","2,388.60","2,381.50","2,392.50","2,381.20","","0.61%"
"2017-04-24","2,374.20","2,370.30","2,377.00","2,369.20","","1.09%"
"2017-04-21","2,348.70","2,354.70","2,356.20","2,344.50","","-0.30%"
"2017-04-20","2,355.80","2,342.70","2,361.40","2,340.90","","0.75%"
"2017-04-19","2,338.20","2,346.80","2,352.60","2,335.10","","-0.17%"
"2017-04-18","2,342.20","2,342.50","2,348.30","2,334.50","","-0.29%"
"2017-04-17","2,349.00","2,332.60","2,349.10","2,332.50","","0.86%"
"2017-04-13","2,328.90","2,342.00","2,348.30","2,328.90","","-0.68%"
"2017-04-12","2,344.90","2,352.20","2,352.70","2,341.20","","-0.38%"
"2017-04-11","2,353.80","2,353.90","2,355.20","2,337.20","","-0.14%"
"2017-04-10","2,357.20","2,357.20","2,366.40","2,351.50","","0.07%"
"2017-04-07","2,355.50","2,356.60","2,363.80","2,350.70","","-0.08%"
"2017-04-06","2,357.50","2,353.80","2,364.20","2,348.90","","0.20%"
"2017-04-05","2,352.90","2,366.60","2,378.40","2,350.50","","-0.31%"
"2017-04-04","2,360.20","2,354.80","2,360.50","2,350.70","","0.06%"
"2017-04-03","2,358.80","2,362.30","2,365.90","2,344.70","","-0.17%"
"2017-03-31","2,362.70","2,364.80","2,370.30","2,362.60","","-0.23%"
"2017-03-30","2,368.10","2,361.30","2,370.40","2,358.60","","0.30%"
"2017-03-29","2,361.10","2,356.50","2,363.40","2,352.90","","0.11%"
"2017-03-28","2,358.60","2,339.80","2,363.80","2,337.60","","0.73%"
"2017-03-27","2,341.60","2,329.10","2,344.90","2,322.20","","-0.10%"
"2017-03-24","2,344.00","2,350.40","2,356.20","2,335.70","","-0.09%"
"2017-03-23","2,346.00","2,346.00","2,358.90","2,342.10","","-0.10%"
"2017-03-22","2,348.40","2,343.00","2,351.80","2,336.40","","0.19%"
"2017-03-21","2,344.00","2,379.30","2,381.90","2,341.90","","-1.24%"
"2017-03-20","2,373.50","2,378.20","2,379.60","2,369.70","","-0.20%"
"2017-03-17","2,378.20","2,383.70","2,385.70","2,377.60","","-0.13%"
"2017-03-16","2,381.40","2,387.70","2,388.10","2,377.20","","-0.16%"
"2017-03-15","2,385.30","2,370.30","2,390.00","2,368.90","","0.84%"
"2017-03-14","2,365.40","2,368.60","2,368.60","2,358.20","","-0.34%"
"2017-03-13","2,373.50","2,371.60","2,374.40","2,368.50","","0.04%"
"2017-03-10","2,372.60","2,372.50","2,376.90","2,363.00","","0.33%"
"2017-03-09","2,364.90","2,363.50","2,369.10","2,354.50","","0.08%"
"2017-03-08","2,363.00","2,369.80","2,373.10","2,361.00","","-0.23%"
"2017-03-07","2,368.40","2,370.70","2,375.10","2,365.50","","-0.29%"
"2017-03-06","2,375.30","2,375.20","2,378.80","2,368.00","","-0.33%"
"2017-03-03","2,383.10","2,380.90","2,383.90","2,375.40","","0.05%"
"2017-03-02","2,381.90","2,394.80","2,394.80","2,380.20","","-0.59%"
"2017-03-01","2,396.00","2,380.10","2,401.00","2,380.10","","1.37%"
"2017-02-28","2,363.60","2,366.10","2,367.80","2,359.00","","-0.26%"
"2017-02-27","2,369.80","2,365.20","2,371.50","2,361.90","","0.11%"
"2017-02-24","2,367.30","2,355.70","2,367.30","2,352.90","","0.15%"
"2017-02-23","2,363.80","2,367.50","2,368.30","2,355.10","","0.04%"
"2017-02-22","2,362.80","2,361.10","2,365.10","2,358.30","","-0.11%"
"2017-02-21","2,365.40","2,354.90","2,366.70","2,354.90","","0.60%"
"2017-02-17","2,351.20","2,343.00","2,351.20","2,339.60","","0.17%"
"2017-02-16","2,347.20","2,349.60","2,351.30","2,338.90","","-0.09%"
"2017-02-15","2,349.20","2,335.60","2,351.30","2,334.80","","0.50%"
"2017-02-14","2,337.60","2,326.10","2,337.60","2,322.20","","0.40%"
"2017-02-13","2,328.20","2,321.70","2,331.60","2,321.40","","0.52%"
"2017-02-10","2,316.10","2,312.30","2,319.20","2,311.10","","0.36%"
"2017-02-09","2,307.90","2,296.70","2,311.10","2,296.60","","0.58%"
"2017-02-08","2,294.70","2,289.60","2,295.90","2,285.40","","0.07%"
"2017-02-07","2,293.10","2,295.90","2,299.40","2,290.20","","0.02%"
"2017-02-06","2,292.60","2,294.30","2,296.20","2,288.60","","-0.21%"
"2017-02-03","2,297.40","2,288.50","2,298.30","2,287.90","","0.73%"
"2017-02-02","2,280.80","2,276.70","2,284.00","2,271.70","","0.05%"
"2017-02-01","2,279.60","2,285.60","2,289.10","2,272.40","","0.03%"
"2017-01-31","2,278.90","2,274.00","2,279.10","2,267.20","","-0.09%"
"2017-01-30","2,280.90","2,286.00","2,286.00","2,268.00","","-0.60%"
"2017-01-27","2,294.70","2,299.00","2,299.00","2,291.60","","-0.09%"
"2017-01-26","2,296.70","2,298.60","2,301.00","2,294.10","","-0.07%"
"2017-01-25","2,298.40","2,288.90","2,299.60","2,288.90","","0.80%"
"2017-01-24","2,280.10","2,267.90","2,284.60","2,266.70","","0.66%"
"2017-01-23","2,265.20","2,267.80","2,271.80","2,257.00","","-0.27%"
"2017-01-20","2,271.30","2,270.00","2,277.00","2,265.00","","0.34%"
"2017-01-19","2,263.70","2,271.90","2,274.30","2,258.40","","-0.36%"
"2017-01-18","2,271.90","2,269.10","2,272.00","2,263.30","","0.18%"
"2017-01-17","2,267.90","2,269.10","2,272.10","2,262.80","","-0.29%"
"2017-01-13","2,274.60","2,272.70","2,278.70","2,271.50","","0.18%"
"2017-01-12","2,270.40","2,271.10","2,271.80","2,254.20","","-0.22%"
"2017-01-11","2,275.30","2,268.60","2,275.30","2,260.80","","0.28%"
"2017-01-10","2,268.90","2,269.70","2,279.30","2,265.30","","0.00%"
"2017-01-09","2,268.90","2,273.60","2,275.50","2,268.90","","-0.36%"
"2017-01-06","2,277.00","2,271.10","2,282.10","2,264.10","","0.35%"
"2017-01-05","2,269.00","2,268.20","2,271.50","2,260.40","","-0.08%"
"2017-01-04","2,270.80","2,261.60","2,272.80","2,261.60","","0.58%"
"2017-01-03","2,257.80","2,251.60","2,263.90","2,245.10","","0.85%"
"2016-12-30","2,238.80","2,251.60","2,253.60","2,233.60","","-0.47%"
"2016-12-29","2,249.30","2,249.50","2,254.50","2,244.60","","-0.03%"
"2016-12-28","2,249.90","2,270.20","2,271.30","2,249.10","","-0.84%"
"2016-12-27","2,268.90","2,266.20","2,273.80","2,266.20","","0.23%"
"2016-12-23","2,263.80","2,260.20","2,263.80","2,258.80","","0.12%"
"2016-12-22","2,261.00","2,262.90","2,263.20","2,256.10","","-0.19%"
"2016-12-21","2,265.20","2,270.50","2,271.20","2,265.20","","-0.25%"
"2016-12-20","2,270.80","2,266.50","2,272.60","2,266.10","","0.37%"
"2016-12-19","2,262.50","2,259.20","2,267.50","2,258.20","","0.19%"
"2016-12-16","2,258.10","2,266.80","2,268.10","2,254.20","","-0.17%"
"2016-12-15","2,262.00","2,253.80","2,272.10","2,253.80","","0.39%"
"2016-12-14","2,253.30","2,268.30","2,276.20","2,248.40","","-0.81%"
"2016-12-13","2,271.70","2,263.30","2,277.50","2,263.30","","0.65%"
"2016-12-12","2,257.00","2,258.80","2,264.00","2,252.40","","-0.11%"
"2016-12-09","2,259.50","2,249.70","2,259.80","2,249.20","","0.59%"
"2016-12-08","2,246.20","2,241.10","2,251.70","2,237.60","","0.22%"
"2016-12-07","2,241.30","2,210.70","2,241.60","2,208.90","","1.32%"
"2016-12-06","2,212.20","2,207.30","2,212.80","2,202.20","","0.34%"
"2016-12-05","2,204.70","2,200.70","2,209.40","2,200.00","","0.58%"
"2016-12-02","2,191.90","2,191.10","2,197.90","2,188.40","","0.04%"
