Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/11  22:00:00,908.6245296,101.6852853,461.3404334,0,34.96165543,124.5586935,261.66192,233.3185702,28.3233498,0.02
 06/11  23:00:00,918.998737,101.526273,485.1452785,0,34.96165543,124.5586935,272.659741,249.836745,14.1616749,8.661321071
 06/11  00:00:00,894.4832177,101.3819442,491.6361315,0,34.96165543,113.3127805,276.4789629,262.1528779,5.664669961,8.661415064
 06/12  01:00:00,901.8254695,101.311076,497.4490903,0,46.09303362,113.3127805,288.5787408,274.2530353,5.664669961,8.661035575
 06/12  02:00:00,915.6294867,101.2532751,504.38094,0,46.09303362,113.3127805,304.092077,289.7683368,5.664669961,8.65907023
 06/12  03:00:00,919.7123092,101.2470396,504.997923,0,46.09303362,113.3127805,315.1285541,300.8031225,5.664669961,8.660761572
 06/12  04:00:00,1007.617302,101.2470396,507.3469217,0,100.1506573,148.9693994,304.9005008,290.5744175,5.664669961,8.661413342
 06/12  05:00:00,1005.038018,111.7554723,493.8364507,0,100.1506573,149.8943994,444.2710615,421.4487944,14.1616749,8.660592145
 06/12  06:00:00,1217.129117,114.6256292,491.5380136,0,176.4710373,302.6124365,320.6441802,292.3008304,28.3233498,0.02
 06/12  07:00:00,1343.147163,119.2175428,484.8184652,0,243.2593065,310.1097119,322.1667203,262.2948394,42.48502471,17.38685618
 06/12  08:00:00,1391.258385,120.1764203,475.2453753,0,243.2593065,310.1097119,320.4704315,246.3911125,56.64669961,17.43261934
 06/12  09:00:00,1435.020757,121.3202071,462.3091165,0,243.2593065,302.6124365,292.5904824,232.6388436,42.48502471,17.46661409
 06/12  10:00:00,1442.663421,122.8040322,453.011836,0,243.2593065,310.1097119,303.8635773,215.5363462,70.80837451,17.51885654
 06/12  11:00:00,1429.595381,124.622878,444.2355101,0,243.2593065,310.1097119,290.3284531,193.2252339,70.80837451,26.29484465
 06/12  12:00:00,1397.943951,126.7046008,444.0044986,0,243.2593065,310.1097119,238.8719421,150.5746232,70.80837451,17.48894431
 06/12  13:00:00,1456.220711,135.3640469,451.3381036,0,243.2593065,302.6124365,165.6967653,91.51259161,56.64669961,17.53747413
 06/12  14:00:00,1498.701589,156.231553,453.5880874,0,243.2593065,302.6124365,116.5842921,47.82571687,42.48502471,26.27355048
 06/12  15:00:00,1524.654187,173.4545955,450.8786372,0,243.2593065,302.6124365,91.33489407,17.18530254,56.64669961,17.50289192
 06/12  16:00:00,1530.987599,176.6795127,451.3918347,0,243.2593065,310.1097119,106.9067128,4.480814663,84.97004941,17.45584875
 06/12  17:00:00,1532.432011,177.6655124,451.7366821,0,243.2593065,310.1097119,96.11221942,2.451793426,84.97004941,8.690376581
 06/12  18:00:00,1211.458616,104.6115382,455.765876,0,166.9389264,199.1109338,95.32813508,1.684333786,84.97004941,8.673751877
 06/12  19:00:00,1203.770697,105.4866101,456.6681097,0,166.9389264,191.6136585,72.54805247,7.22720817,56.64669961,8.674144689
 06/12  20:00:00,1053.769757,103.2330593,456.7192281,0,100.1506573,124.5586935,94.98348204,29.66294205,56.64669961,8.673840386
 06/12  21:00:00,1015.2593,102.3972847,458.8061572,0,100.1506573,124.5586935,107.3168677,56.17007994,42.48502471,8.661763076
 06/12  22:00:00,910.7614669,101.7371909,447.4392635,0,46.09303362,124.5586935,133.9308337,96.94644653,28.3233498,8.661037347
 06/12  23:00:00,904.9800144,101.5756185,444.6466293,0,46.09303362,124.5586935,184.1282004,161.3062804,14.1616749,8.660245157
 06/12  00:00:00,906.6406024,101.4197845,474.6748796,0,46.09303362,113.3127805,218.3851988,204.0596577,5.664669961,8.660871137
 06/13  01:00:00,910.8862732,101.3243266,494.7557444,0,46.09303362,113.3127805,238.4628657,224.1368974,5.664669961,8.661298314
 06/13  02:00:00,913.9412991,101.2629681,498.6487537,0,46.09303362,113.3127805,255.5024427,241.1773711,5.664669961,8.660401707
 06/13  03:00:00,920.6199121,101.2470396,499.721184,0,46.09303362,113.3127805,262.6143497,256.9296798,5.664669961,0.02
 06/13  04:00:00,1013.21067,101.2470396,501.4304317,0,100.1506573,148.9693994,266.3610117,252.0353378,5.664669961,8.661003927
 06/13  05:00:00,1004.504762,119.331176,484.1120075,0,100.1506573,149.8943994,372.4811466,349.6580296,14.1616749,8.661442083
 06/13  06:00:00,1222.495884,123.3522599,482.2361515,0,176.4710373,302.6124365,287.7169386,250.7328262,28.3233498,8.660762601
 06/13  07:00:00,1342.869081,128.4940533,473.7661181,0,243.2593065,310.1097119,281.6773847,221.8068074,42.48502471,17.38555258
 06/13  08:00:00,1376.708104,129.2800598,467.8831428,0,243.2593065,310.1097119,277.7601656,212.38694,56.64669961,8.726526009
 06/13  09:00:00,1402.35291,130.1390796,461.3393164,0,243.2593065,302.6124365,263.773166,203.8215089,42.48502471,17.46663237
 06/13  10:00:00,1403.550694,131.3824114,455.7113329,0,243.2593065,310.1097119,286.9791646,189.9053197,70.80837451,26.26547039
 06/13  11:00:00,1417.797526,132.8478567,445.3371607,0,243.2593065,310.1097119,261.198954,172.8556796,70.80837451,17.53489988
 06/13  12:00:00,1389.154352,134.6274257,443.9917825,0,243.2593065,310.1097119,225.1277064,136.8321345,70.80837451,17.48719737
 06/13  13:00:00,1432.311933,139.8453438,446.3902274,0,243.2593065,302.6124365,185.3677692,102.4279888,56.64669961,26.29308085
 06/13  14:00:00,1479.769014,160.9112296,452.5611355,0,243.2593065,302.6124365,116.9005944,56.89683052,42.48502471,17.51873917
 06/13  15:00:00,1501.881773,176.0652961,451.2055674,0,243.2593065,302.6124365,95.53881481,21.39106213,56.64669961,17.50105308
 06/13  16:00:00,1506.998047,178.8421699,451.9976594,0,243.2593065,310.1097119,108.2492752,5.823729225,84.97004941,17.45549657
 06/13  17:00:00,1515.059284,180.035223,452.2159629,0,243.2593065,310.1097119,104.562484,2.234378394,84.97004941,17.35805617
 06/13  18:00:00,1180.223668,104.3635265,458.0726943,0,166.9389264,199.1109338,98.31383531,4.670007048,84.97004941,8.67377885
 06/13  19:00:00,1174.629407,105.4017581,459.9929887,0,166.9389264,191.6136585,77.33299263,12.01493406,56.64669961,8.671358959
 06/13  20:00:00,1031.332314,103.057653,457.7888525,0,100.1506573,124.5586935,105.6532887,40.33283215,56.64669961,8.673756957
 06/13  21:00:00,990.4090897,102.2665803,459.8662747,0,100.1506573,124.5586935,118.7679151,67.62020226,42.48502471,8.662688127
 06/13  22:00:00,886.132616,101.7306168,443.2203848,0,46.09303362,124.5586935,147.6034094,110.6196799,28.3233498,8.660379674
 06/13  23:00:00,895.5237632,101.5390765,453.390774,0,46.09303362,124.5586935,191.5235072,177.3418323,14.1616749,0.02
